intersection,text_blob,latitude,longitude,zip,city
11th-santafe,brick building nita denver works nicks studio armstrong dance center tacos selene aztlan timeos bar,39.733666666666664,-104.99869444444444,80204.0,denver
11th-santafe,quin 711 gas is 329 nicks studio hyder construction tacos selene armstrong dance center aztlan swifts breakfeast,39.733666666666664,-104.99869444444444,80204.0,denver
11th-santafe,tacos selene denver works denver voice nicks studio sante fe theater armstrong dance center swifts breakfeast hyder construction aztlan quin,39.733666666666664,-104.99869444444444,80204.0,denver
11th-santafe,brick building nita denver works quin swifts breakfeast sante fe theater hyder construction 711 gas is 329 denver voice nicks studio,39.733666666666664,-104.99869444444444,80204.0,denver
11th-santafe,711 gas is 329 quin armstrong dance center aztlan brick building nita timeos bar denver voice,39.733666666666664,-104.99869444444444,80204.0,denver
11th-santafe,swifts breakfeast hyder construction 711 gas is 329 quin sante fe theater brick building nita nicks studio timeos bar denver voice,39.733666666666664,-104.99869444444444,80204.0,denver
11th-santafe,711 gas is 329 nicks studio hyder construction sante fe theater timeos bar,39.733666666666664,-104.99869444444444,80204.0,denver
11th-santafe,sante fe theater hyder construction brick building nita aztlan denver voice swifts breakfeast armstrong dance center denver works,39.733666666666664,-104.99869444444444,80204.0,denver
11th-santafe,denver works hyder construction swifts breakfeast quin tacos selene,39.733666666666664,-104.99869444444444,80204.0,denver
11th-santafe,quin sante fe theater brick building nita denver voice swifts breakfeast hyder construction,39.733666666666664,-104.99869444444444,80204.0,denver
11th-santafe,denver voice timeos bar denver works nicks studio tacos selene sante fe theater,39.733666666666664,-104.99869444444444,80204.0,denver
11th-santafe,denver voice tacos selene armstrong dance center timeos bar aztlan nicks studio sante fe theater hyder construction 711 gas is 329 quin,39.733666666666664,-104.99869444444444,80204.0,denver
11th-santafe,armstrong dance center timeos bar brick building nita hyder construction 711 gas is 329,39.733666666666664,-104.99869444444444,80204.0,denver
11th-santafe,timeos bar denver works armstrong dance center tacos selene sante fe theater aztlan hyder construction denver voice,39.733666666666664,-104.99869444444444,80204.0,denver
11th-santafe,brick building nita hyder construction timeos bar nicks studio armstrong dance center sante fe theater denver voice aztlan 711 gas is 329 tacos selene,39.733666666666664,-104.99869444444444,80204.0,denver
11th-santafe,timeos bar 711 gas is 329 tacos selene quin denver works,39.733666666666664,-104.99869444444444,80204.0,denver
11th-santafe,armstrong dance center timeos bar denver voice quin tacos selene nicks studio hyder construction swifts breakfeast denver works,39.733666666666664,-104.99869444444444,80204.0,denver
11th-santafe,denver works swifts breakfeast armstrong dance center 711 gas is 329 quin brick building nita,39.733666666666664,-104.99869444444444,80204.0,denver
11th-santafe,quin brick building nita aztlan nicks studio tacos selene hyder construction denver voice armstrong dance center,39.733666666666664,-104.99869444444444,80204.0,denver
11th-santafe,swifts breakfeast brick building nita nicks studio aztlan 711 gas is 329 armstrong dance center hyder construction,39.733666666666664,-104.99869444444444,80204.0,denver
11th-santafe,brick building nita timeos bar denver works armstrong dance center denver voice quin tacos selene hyder construction aztlan sante fe theater,39.733666666666664,-104.99869444444444,80204.0,denver
11th-santafe,denver works sante fe theater 711 gas is 329 denver voice nicks studio hyder construction brick building nita tacos selene armstrong dance center,39.733666666666664,-104.99869444444444,80204.0,denver
11th-santafe,aztlan quin sante fe theater timeos bar 711 gas is 329 denver voice,39.733666666666664,-104.99869444444444,80204.0,denver
11th-santafe,hyder construction armstrong dance center denver voice sante fe theater timeos bar aztlan nicks studio quin,39.733666666666664,-104.99869444444444,80204.0,denver
11th-syracuse,syracuse liquors syracuse liquors dawn driving school santos cafe mexican grill open,39.73291666666667,-104.89880555555557,80220.0,denver
11th-syracuse,no turn on red walia creamery syracuse liquors syracuse liquors syracuse market santos cafe mexican grill voodoo ranger no parking any time syracuse st garden court community,39.73291666666667,-104.89880555555557,80220.0,denver
11th-syracuse,walia creamery beer wine spirits open syracuse liquors santos cafe mexican grill garden court community,39.73291666666667,-104.89880555555557,80220.0,denver
11th-syracuse,syracuse liquors no turn on red rentals walia creamery open garden court community santos cafe mexican grill 11th ave syracuse st syracuse market,39.73291666666667,-104.89880555555557,80220.0,denver
11th-syracuse,walia creamery 11th ave syracuse st syracuse liquors uhaul voodoo ranger garden court community syracuse liquors syracuse market,39.73291666666667,-104.89880555555557,80220.0,denver
11th-syracuse,uhaul no parking any time santos cafe mexican grill walia creamery open beer wine spirits no turn on red syracuse st syracuse liquors syracuse liquors,39.73291666666667,-104.89880555555557,80220.0,denver
11th-syracuse,voodoo ranger syracuse liquors syracuse liquors no parking any time uhaul syracuse market santos cafe mexican grill rentals open 11th ave,39.73291666666667,-104.89880555555557,80220.0,denver
11th-syracuse,no turn on red syracuse liquors santos cafe mexican grill syracuse st 11th ave,39.73291666666667,-104.89880555555557,80220.0,denver
11th-syracuse,syracuse market syracuse st walia creamery rentals no parking any time santos cafe mexican grill,39.73291666666667,-104.89880555555557,80220.0,denver
11th-syracuse,garden court community walia creamery no turn on red rentals voodoo ranger syracuse liquors syracuse liquors santos cafe mexican grill,39.73291666666667,-104.89880555555557,80220.0,denver
11th-syracuse,syracuse market voodoo ranger no parking any time syracuse st syracuse liquors syracuse liquors santos cafe mexican grill uhaul,39.73291666666667,-104.89880555555557,80220.0,denver
11th-syracuse,garden court community syracuse st no parking any time no turn on red syracuse liquors syracuse liquors syracuse market dawn driving school,39.73291666666667,-104.89880555555557,80220.0,denver
11th-syracuse,open voodoo ranger 11th ave beer wine spirits dawn driving school,39.73291666666667,-104.89880555555557,80220.0,denver
11th-syracuse,dawn driving school syracuse liquors syracuse liquors beer wine spirits syracuse market rentals uhaul 11th ave santos cafe mexican grill,39.73291666666667,-104.89880555555557,80220.0,denver
11th-syracuse,uhaul voodoo ranger syracuse st 11th ave garden court community syracuse liquors open,39.73291666666667,-104.89880555555557,80220.0,denver
11th-syracuse,no parking any time rentals open beer wine spirits syracuse liquors,39.73291666666667,-104.89880555555557,80220.0,denver
11th-syracuse,syracuse st no turn on red open uhaul 11th ave,39.73291666666667,-104.89880555555557,80220.0,denver
11th-syracuse,rentals syracuse market garden court community syracuse liquors no turn on red uhaul,39.73291666666667,-104.89880555555557,80220.0,denver
11th-syracuse,walia creamery syracuse liquors dawn driving school open beer wine spirits 11th ave,39.73291666666667,-104.89880555555557,80220.0,denver
11th-syracuse,beer wine spirits rentals walia creamery uhaul garden court community syracuse liquors voodoo ranger open no parking any time,39.73291666666667,-104.89880555555557,80220.0,denver
11th-syracuse,walia creamery syracuse liquors no parking any time 11th ave uhaul garden court community voodoo ranger santos cafe mexican grill beer wine spirits,39.73291666666667,-104.89880555555557,80220.0,denver
11th-syracuse,rentals open syracuse st no turn on red uhaul,39.73291666666667,-104.89880555555557,80220.0,denver
11th-syracuse,syracuse liquors uhaul garden court community syracuse liquors open,39.73291666666667,-104.89880555555557,80220.0,denver
11th-syracuse,open 11th ave garden court community syracuse st syracuse liquors beer wine spirits,39.73291666666667,-104.89880555555557,80220.0,denver
11th-syracuse,syracuse market voodoo ranger no turn on red syracuse liquors uhaul syracuse st garden court community no parking any time rentals,39.73291666666667,-104.89880555555557,80220.0,denver
11th-syracuse,syracuse liquors walia creamery syracuse market santos cafe mexican grill beer wine spirits,39.73291666666667,-104.89880555555557,80220.0,denver
11th-syracuse,syracuse st no parking any time voodoo ranger syracuse liquors syracuse liquors open beer wine spirits garden court community santos cafe mexican grill,39.73291666666667,-104.89880555555557,80220.0,denver
11th-syracuse,uhaul santos cafe mexican grill syracuse market syracuse st voodoo ranger,39.73291666666667,-104.89880555555557,80220.0,denver
11th-syracuse,syracuse st syracuse market walia creamery no turn on red garden court community,39.73291666666667,-104.89880555555557,80220.0,denver
11th-syracuse,no parking any time 11th ave no turn on red voodoo ranger garden court community,39.73291666666667,-104.89880555555557,80220.0,denver
11th-syracuse,11th ave santos cafe mexican grill syracuse liquors syracuse market open rentals,39.73291666666667,-104.89880555555557,80220.0,denver
11th-syracuse,no parking any time syracuse st syracuse liquors uhaul syracuse market,39.73291666666667,-104.89880555555557,80220.0,denver
11th-syracuse,11th ave rentals open uhaul dawn driving school garden court community beer wine spirits syracuse st santos cafe mexican grill syracuse market,39.73291666666667,-104.89880555555557,80220.0,denver
11th-syracuse,santos cafe mexican grill syracuse liquors beer wine spirits dawn driving school syracuse market 11th ave garden court community no turn on red,39.73291666666667,-104.89880555555557,80220.0,denver
11th-syracuse,no parking any time uhaul rentals garden court community syracuse liquors 11th ave syracuse st,39.73291666666667,-104.89880555555557,80220.0,denver
11th-syracuse,walia creamery no parking any time voodoo ranger open santos cafe mexican grill syracuse market syracuse liquors garden court community,39.73291666666667,-104.89880555555557,80220.0,denver
11th-syracuse,11th ave voodoo ranger syracuse market dawn driving school syracuse liquors uhaul,39.73291666666667,-104.89880555555557,80220.0,denver
11th-syracuse,uhaul open garden court community syracuse market santos cafe mexican grill syracuse liquors syracuse st dawn driving school,39.73291666666667,-104.89880555555557,80220.0,denver
11th-syracuse,santos cafe mexican grill syracuse market walia creamery rentals 11th ave,39.73291666666667,-104.89880555555557,80220.0,denver
11th-syracuse,voodoo ranger walia creamery open santos cafe mexican grill no parking any time,39.73291666666667,-104.89880555555557,80220.0,denver
11th-syracuse,no parking any time open voodoo ranger syracuse liquors uhaul syracuse st walia creamery no turn on red beer wine spirits dawn driving school,39.73291666666667,-104.89880555555557,80220.0,denver
11th-syracuse,voodoo ranger garden court community syracuse st no parking any time beer wine spirits syracuse liquors uhaul dawn driving school rentals open,39.73291666666667,-104.89880555555557,80220.0,denver
11th-syracuse,no parking any time 11th ave no turn on red garden court community walia creamery syracuse liquors syracuse market syracuse liquors dawn driving school,39.73291666666667,-104.89880555555557,80220.0,denver
11th-syracuse,syracuse st no turn on red 11th ave rentals syracuse market walia creamery syracuse liquors,39.73291666666667,-104.89880555555557,80220.0,denver
11th-syracuse,dawn driving school walia creamery syracuse liquors beer wine spirits santos cafe mexican grill no turn on red garden court community 11th ave,39.73291666666667,-104.89880555555557,80220.0,denver
11th-syracuse,no turn on red garden court community no parking any time uhaul syracuse liquors voodoo ranger,39.73291666666667,-104.89880555555557,80220.0,denver
11th-syracuse,garden court community syracuse market no parking any time open beer wine spirits no turn on red dawn driving school uhaul santos cafe mexican grill,39.73291666666667,-104.89880555555557,80220.0,denver
11th-syracuse,syracuse market syracuse st 11th ave garden court community syracuse liquors dawn driving school no turn on red,39.73291666666667,-104.89880555555557,80220.0,denver
11th-syracuse,voodoo ranger open santos cafe mexican grill uhaul syracuse st rentals syracuse market,39.73291666666667,-104.89880555555557,80220.0,denver
11th-syracuse,no parking any time garden court community syracuse liquors syracuse st voodoo ranger open syracuse market walia creamery,39.73291666666667,-104.89880555555557,80220.0,denver
11th-yosemite,11th ave central park rec center 7 eleven no public restroom lavadoras grandes yosemite st,39.73286111111111,-104.88475000000001,80010.0,aurora
11th-yosemite,security cameras in use the hayes lavadoras grandes cleaners gotham greens,39.73286111111111,-104.88475000000001,80010.0,aurora
11th-yosemite,second dawn brewing co customer parking only glisside coffee company open mlk jr bulivard large load washers wash folding prairie uplands park,39.73286111111111,-104.88475000000001,80010.0,aurora
11th-yosemite,large load washers mart f15 park square park mlk jr bulivard bluff lake sand creek river,39.73286111111111,-104.88475000000001,80010.0,aurora
11th-yosemite,7 eleven bluff lake prairie uplands park the hayes king soopers stanly marketplace tag burger bar glisside coffee company,39.73286111111111,-104.88475000000001,80010.0,aurora
11th-yosemite,hillary wheat photography yosemite st drop off self service coin laundromat side parking lot,39.73286111111111,-104.88475000000001,80010.0,aurora
11th-yosemite,lagree lux central park yosemite st global grocery central park rec center hillary wheat photography security cameras in use,39.73286111111111,-104.88475000000001,80010.0,aurora
11th-yosemite,cleaners glisside coffee company slurpee taw win restaurant bluff lake,39.73286111111111,-104.88475000000001,80010.0,aurora
11th-yosemite,arrowhead park global grocery glisside coffee company f15 park large load washers coinop bienvenidos side parking lot sand creek river second dawn brewing co 7 eleven,39.73286111111111,-104.88475000000001,80010.0,aurora
11th-yosemite,mart mlk jr bulivard no public restroom stanly marketplace house of hope care now urgent care,39.73286111111111,-104.88475000000001,80010.0,aurora
11th-yosemite,king soopers taw win restaurant customer parking only care now urgent care security cameras in use cleaners hillary wheat photography,39.73286111111111,-104.88475000000001,80010.0,aurora
11th-yosemite,house of hope 11th ave open 7 eleven global grocery taw win restaurant 7 eleven king soopers,39.73286111111111,-104.88475000000001,80010.0,aurora
11th-yosemite,open no public restroom hillary wheat photography prairie uplands park care now urgent care,39.73286111111111,-104.88475000000001,80010.0,aurora
11th-yosemite,7 eleven f15 park slurpee care now urgent care 7 eleven bluff lake large load washers king soopers,39.73286111111111,-104.88475000000001,80010.0,aurora
11th-yosemite,open 7 eleven 11th ave slurpee gotham greens house of hope roots second dawn brewing co sand creek river mart,39.73286111111111,-104.88475000000001,80010.0,aurora
11th-yosemite,king soopers mart arrowhead park yosemite st roots house of hope 11th ave second dawn brewing co tag burger bar,39.73286111111111,-104.88475000000001,80010.0,aurora
11th-yosemite,11th ave security cameras in use open lavadoras grandes hillary wheat photography f15 park gotham greens stanly marketplace sand creek river,39.73286111111111,-104.88475000000001,80010.0,aurora
11th-yosemite,sand creek river stanly marketplace hillary wheat photography lagree lux central park 11th ave second dawn brewing co large load washers gotham greens slurpee coinop bienvenidos,39.73286111111111,-104.88475000000001,80010.0,aurora
11th-yosemite,f15 park laundromat prairie uplands park glisside coffee company gotham greens coin laundromat tag burger bar lagree lux central park stanly marketplace side parking lot,39.73286111111111,-104.88475000000001,80010.0,aurora
11th-yosemite,lagree lux central park arrowhead park care now urgent care prairie uplands park cleaners glisside coffee company 11th ave laundromat,39.73286111111111,-104.88475000000001,80010.0,aurora
11th-yosemite,bluff lake no public restroom drop off self service sand creek river side parking lot arrowhead park,39.73286111111111,-104.88475000000001,80010.0,aurora
11th-yosemite,stanly marketplace the hayes glisside coffee company large load washers arrowhead park central park rec center cleaners prairie uplands park bluff lake,39.73286111111111,-104.88475000000001,80010.0,aurora
11th-yosemite,no public restroom gotham greens bluff lake prairie uplands park square park yosemite st customer parking only lagree lux central park coin laundromat,39.73286111111111,-104.88475000000001,80010.0,aurora
11th-yosemite,second dawn brewing co coinop bienvenidos slurpee bluff lake wash folding laundromat taw win restaurant,39.73286111111111,-104.88475000000001,80010.0,aurora
11th-yosemite,open wash folding taw win restaurant king soopers side parking lot no public restroom large load washers stanly marketplace arrowhead park slurpee,39.73286111111111,-104.88475000000001,80010.0,aurora
11th-yosemite,square park large load washers mlk jr bulivard no public restroom the hayes security cameras in use f15 park,39.73286111111111,-104.88475000000001,80010.0,aurora
11th-yosemite,care now urgent care mlk jr bulivard bluff lake tag burger bar no public restroom roots,39.73286111111111,-104.88475000000001,80010.0,aurora
11th-yosemite,roots customer parking only king soopers lavadoras grandes yosemite st,39.73286111111111,-104.88475000000001,80010.0,aurora
11th-yosemite,gotham greens glisside coffee company no public restroom 7 eleven 11th ave bluff lake king soopers yosemite st,39.73286111111111,-104.88475000000001,80010.0,aurora
11th-yosemite,king soopers bluff lake tag burger bar open house of hope lagree lux central park mlk jr bulivard,39.73286111111111,-104.88475000000001,80010.0,aurora
11th-yosemite,mlk jr bulivard f15 park cleaners no public restroom stanly marketplace king soopers care now urgent care gotham greens,39.73286111111111,-104.88475000000001,80010.0,aurora
11th-yosemite,prairie uplands park bluff lake central park rec center 7 eleven wash folding large load washers no public restroom f15 park glisside coffee company laundromat,39.73286111111111,-104.88475000000001,80010.0,aurora
11th-yosemite,glisside coffee company gotham greens stanly marketplace king soopers open coinop bienvenidos customer parking only square park cleaners mart,39.73286111111111,-104.88475000000001,80010.0,aurora
11th-yosemite,large load washers customer parking only no public restroom prairie uplands park open global grocery security cameras in use king soopers f15 park lavadoras grandes,39.73286111111111,-104.88475000000001,80010.0,aurora
11th-yosemite,care now urgent care central park rec center cleaners lavadoras grandes wash folding glisside coffee company,39.73286111111111,-104.88475000000001,80010.0,aurora
11th-yosemite,large load washers lagree lux central park global grocery square park care now urgent care glisside coffee company prairie uplands park mlk jr bulivard,39.73286111111111,-104.88475000000001,80010.0,aurora
11th-yosemite,house of hope second dawn brewing co gotham greens mlk jr bulivard tag burger bar prairie uplands park laundromat,39.73286111111111,-104.88475000000001,80010.0,aurora
11th-yosemite,hillary wheat photography large load washers lagree lux central park prairie uplands park taw win restaurant coinop bienvenidos,39.73286111111111,-104.88475000000001,80010.0,aurora
11th-yosemite,central park rec center mart open wash folding lavadoras grandes hillary wheat photography tag burger bar arrowhead park coinop bienvenidos prairie uplands park,39.73286111111111,-104.88475000000001,80010.0,aurora
11th-yosemite,the hayes no public restroom central park rec center wash folding arrowhead park side parking lot gotham greens cleaners,39.73286111111111,-104.88475000000001,80010.0,aurora
11th-yosemite,7 eleven open slurpee large load washers mlk jr bulivard second dawn brewing co glisside coffee company gotham greens global grocery,39.73286111111111,-104.88475000000001,80010.0,aurora
11th-yosemite,mlk jr bulivard sand creek river stanly marketplace tag burger bar the hayes square park house of hope 11th ave care now urgent care,39.73286111111111,-104.88475000000001,80010.0,aurora
11th-yosemite,prairie uplands park large load washers square park taw win restaurant no public restroom roots coin laundromat cleaners slurpee 7 eleven,39.73286111111111,-104.88475000000001,80010.0,aurora
11th-yosemite,mlk jr bulivard house of hope tag burger bar side parking lot roots,39.73286111111111,-104.88475000000001,80010.0,aurora
11th-yosemite,security cameras in use drop off self service side parking lot second dawn brewing co 7 eleven coin laundromat slurpee,39.73286111111111,-104.88475000000001,80010.0,aurora
11th-yosemite,central park rec center open mlk jr bulivard f15 park slurpee king soopers sand creek river,39.73286111111111,-104.88475000000001,80010.0,aurora
11th-yosemite,security cameras in use 11th ave sand creek river king soopers care now urgent care,39.73286111111111,-104.88475000000001,80010.0,aurora
11th-yosemite,security cameras in use no public restroom f15 park house of hope lavadoras grandes large load washers,39.73286111111111,-104.88475000000001,80010.0,aurora
11th-yosemite,roots gotham greens hillary wheat photography slurpee cleaners side parking lot coinop bienvenidos glisside coffee company global grocery stanly marketplace,39.73286111111111,-104.88475000000001,80010.0,aurora
11th-yosemite,laundromat customer parking only security cameras in use central park rec center 11th ave lavadoras grandes open king soopers tag burger bar glisside coffee company,39.73286111111111,-104.88475000000001,80010.0,aurora
13th-havana,starbucks pinewood lodge schomp hyundai dozens fat boys bar and grill lotus school for excellence perlmutter christine m fired cannabis,39.736472222222226,-104.86583333333333,,aurora
13th-havana,havana sign lotus school for excellence perlmutter christine m fired cannabis schomp hyundai mcdonalds dozens fat boys bar and grill el molina bakery,39.736472222222226,-104.86583333333333,,aurora
13th-havana,mcdonalds schomp hyundai fired cannabis lotus school for excellence havana sign 7eleven taco bell jetts pizza perlmutter christine m common ground golf course,39.736472222222226,-104.86583333333333,,aurora
13th-havana,fired cannabis rita perlmutter christine m schomp hyundai lotus school for excellence jetts pizza mcdonalds el molina bakery dozens fat boys bar and grill top pho,39.736472222222226,-104.86583333333333,,aurora
13th-havana,walgreens starbucks dozens fat boys bar and grill citibank atm el molina bakery,39.736472222222226,-104.86583333333333,,aurora
13th-havana,schomp hyundai perlmutter christine m dia international market pinewood lodge taco bell dozens fat boys bar and grill jetts pizza fired cannabis havana sign,39.736472222222226,-104.86583333333333,,aurora
13th-havana,lotus school for excellence starbucks mcdonalds schomp hyundai citibank atm el molina bakery pinewood lodge,39.736472222222226,-104.86583333333333,,aurora
13th-havana,taco bell el molina bakery starbucks fired cannabis rita dozens fat boys bar and grill 7eleven lotus school for excellence,39.736472222222226,-104.86583333333333,,aurora
13th-havana,starbucks lowes rita taco bell pinewood lodge,39.736472222222226,-104.86583333333333,,aurora
13th-havana,fired cannabis mcdonalds lotus school for excellence jetts pizza walgreens pinewood lodge havana sign rita common ground golf course starbucks,39.736472222222226,-104.86583333333333,,aurora
13th-havana,pinewood lodge common ground golf course starbucks citibank atm taco bell lowes el molina bakery dia international market,39.736472222222226,-104.86583333333333,,aurora
13th-havana,taco bell 7eleven lowes lotus school for excellence fired cannabis top pho common ground golf course starbucks dia international market dozens fat boys bar and grill,39.736472222222226,-104.86583333333333,,aurora
13th-havana,jetts pizza mcdonalds havana sign lotus school for excellence el molina bakery,39.736472222222226,-104.86583333333333,,aurora
13th-havana,fired cannabis lotus school for excellence citibank atm perlmutter christine m lowes dia international market common ground golf course taco bell mcdonalds,39.736472222222226,-104.86583333333333,,aurora
13th-havana,dozens fat boys bar and grill dia international market jetts pizza rita citibank atm lotus school for excellence mcdonalds fired cannabis,39.736472222222226,-104.86583333333333,,aurora
13th-havana,fired cannabis top pho dozens fat boys bar and grill havana sign jetts pizza,39.736472222222226,-104.86583333333333,,aurora
13th-havana,top pho lowes dozens fat boys bar and grill perlmutter christine m schomp hyundai,39.736472222222226,-104.86583333333333,,aurora
13th-havana,rita dozens fat boys bar and grill mcdonalds jetts pizza lotus school for excellence,39.736472222222226,-104.86583333333333,,aurora
13th-havana,mcdonalds jetts pizza dozens fat boys bar and grill citibank atm lotus school for excellence top pho,39.736472222222226,-104.86583333333333,,aurora
13th-havana,walgreens starbucks el molina bakery dozens fat boys bar and grill top pho common ground golf course,39.736472222222226,-104.86583333333333,,aurora
13th-havana,fired cannabis starbucks schomp hyundai 7eleven lowes dozens fat boys bar and grill dia international market jetts pizza,39.736472222222226,-104.86583333333333,,aurora
13th-havana,starbucks lotus school for excellence 7eleven pinewood lodge top pho schomp hyundai perlmutter christine m,39.736472222222226,-104.86583333333333,,aurora
13th-havana,mcdonalds starbucks 7eleven taco bell lowes walgreens common ground golf course el molina bakery fired cannabis,39.736472222222226,-104.86583333333333,,aurora
13th-havana,taco bell starbucks dia international market citibank atm common ground golf course havana sign pinewood lodge 7eleven,39.736472222222226,-104.86583333333333,,aurora
13th-havana,walgreens jetts pizza schomp hyundai perlmutter christine m taco bell lowes rita lotus school for excellence dozens fat boys bar and grill fired cannabis,39.736472222222226,-104.86583333333333,,aurora
13th-havana,fired cannabis lotus school for excellence common ground golf course jetts pizza top pho pinewood lodge mcdonalds 7eleven rita starbucks,39.736472222222226,-104.86583333333333,,aurora
13th-havana,dia international market mcdonalds 7eleven lotus school for excellence top pho havana sign jetts pizza common ground golf course rita dozens fat boys bar and grill,39.736472222222226,-104.86583333333333,,aurora
13th-havana,havana sign citibank atm fired cannabis perlmutter christine m top pho lotus school for excellence schomp hyundai rita el molina bakery taco bell,39.736472222222226,-104.86583333333333,,aurora
13th-havana,rita el molina bakery lowes top pho fired cannabis dia international market perlmutter christine m walgreens mcdonalds common ground golf course,39.736472222222226,-104.86583333333333,,aurora
13th-havana,lowes mcdonalds dia international market el molina bakery pinewood lodge walgreens jetts pizza starbucks citibank atm dozens fat boys bar and grill,39.736472222222226,-104.86583333333333,,aurora
13th-havana,dozens fat boys bar and grill taco bell el molina bakery perlmutter christine m rita dia international market fired cannabis schomp hyundai citibank atm,39.736472222222226,-104.86583333333333,,aurora
13th-havana,el molina bakery top pho dozens fat boys bar and grill dia international market walgreens citibank atm,39.736472222222226,-104.86583333333333,,aurora
13th-havana,jetts pizza dozens fat boys bar and grill havana sign lowes pinewood lodge schomp hyundai citibank atm el molina bakery walgreens lotus school for excellence,39.736472222222226,-104.86583333333333,,aurora
13th-havana,dozens fat boys bar and grill fired cannabis walgreens top pho taco bell lowes citibank atm,39.736472222222226,-104.86583333333333,,aurora
13th-havana,dia international market perlmutter christine m top pho dozens fat boys bar and grill common ground golf course fired cannabis havana sign 7eleven,39.736472222222226,-104.86583333333333,,aurora
13th-havana,fired cannabis mcdonalds dozens fat boys bar and grill lotus school for excellence common ground golf course taco bell top pho,39.736472222222226,-104.86583333333333,,aurora
13th-havana,jetts pizza dia international market pinewood lodge rita perlmutter christine m,39.736472222222226,-104.86583333333333,,aurora
13th-havana,fired cannabis el molina bakery top pho schomp hyundai dozens fat boys bar and grill starbucks,39.736472222222226,-104.86583333333333,,aurora
13th-havana,dia international market lowes citibank atm fired cannabis mcdonalds,39.736472222222226,-104.86583333333333,,aurora
